V,lambda,lambda_over_V,C0,Delta,Rth,Rpass,v_exit,L_beta,L_q,w_release,t_catch,w_catch,X_at_tcatch,U_at_tcatch,worldline_points,timelike_fail_points,max_worldline_norm,min_worldline_norm,max_abs_v_rel,max_gamma_rel,gtt_positive_points,max_gtt,min_gtt,max_theta_product,min_theta_product,max_neg_nec_sum,min_Gkp,min_Gkm,min_rho_adm,min_rho_world,max_abs_j_l_adm,max_abs_p_l_adm,max_abs_p_th_adm,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_radial_adm,max_abs_tidal_angular_adm,max_A,min_A,max_T,min_T,post_A_departure,post_T_departure,post_gtt_departure,U_initial,U_final,X_min,X_max,maxabs_tidal_radial_pass,X_at_maxabs_tidal_radial_pass,value_at_maxabs_tidal_radial_pass,maxabs_tidal_angular_pass,X_at_maxabs_tidal_angular_pass,value_at_maxabs_tidal_angular_pass,maxabs_rho_world,X_at_maxabs_rho_world,value_at_maxabs_rho_world,maxabs_j_l_adm,X_at_maxabs_j_l_adm,value_at_maxabs_j_l_adm,maxabs_Gkp,X_at_maxabs_Gkp,value_at_maxabs_Gkp,maxabs_Gkm,X_at_maxabs_Gkm,value_at_maxabs_Gkm,maxabs_worldline_norm,X_at_maxabs_worldline_norm,value_at_maxabs_worldline_norm,maxabs_v_rel,X_at_maxabs_v_rel,value_at_maxabs_v_rel,clean_timelike,clean_gtt,tidal_band_lt_1e3,source_band_lt_5e3,all_reduced_checks_clean,L_catch_design,w_catch_L_design,L_catch_round,w_catch_round
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.5666666666666667,0.09999999999999999,0.8084118871996002,0.8999999999999999,49,0,-0.9061604631462281,-323853106.9564745,0.795318354109381,1.649642414206935,0,-1.0,-109359315.81818222,2.364080863477577e-09,-597.6784344161587,159.17796618759843,-79.88003008641593,-79.29793610118249,-314.65368216480294,-91.98524306258378,19.045968729447523,465.16672693377427,334.15097147752914,93.62139709461496,328.6551040299394,93.62139709461485,157.89304838369995,9997.873132023355,1.0,17995.927346371274,1.0,0.0,0.0,0.0,1.4999999306676823,0.3,-0.40000000000000013,2.9499999999999993,93.62139709461496,0.7918864906372773,93.62139709461496,328.6551040299394,0.7918864906372773,328.6551040299394,91.98524306258378,0.8905884362079763,-91.98524306258378,19.045968729447523,0.7918864906372773,-19.045968729447523,188.60498222786623,0.7918864906372773,188.60498222786623,112.4211073100762,0.7918864906372773,112.4211073100762,323853106.9564745,-0.15520848043050686,-323853106.9564745,0.795318354109381,0.7918864906372773,0.795318354109381,True,True,True,True,True,0.85,0.15,0.85,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.5666666666666667,0.16666666666666666,0.7807965974800519,0.8999999999999999,49,0,-0.8339616448936311,-323853141.0860894,0.5297212281097933,1.1790064080981406,0,-1.0,-132777517.71321596,1.031707198209396e-09,-39.916512776761046,266.70400835970725,-134.15584210649743,-132.54816625320979,-137.6916792643592,-177.0984292978629,5.163371548107661,32.08986330717676,143.56283964068956,73.22495733365577,19.03767825858517,73.22495733365574,11.055834859373425,9997.873624631146,1.0,17995.928289639665,1.0,0.0,0.0,0.0,1.4999455690721786,0.3,-0.4,2.9499999999999997,73.22495733365577,0.877786983043351,73.22495733365577,19.03767825858517,0.7645314639552654,19.03767825858517,177.0984292978629,0.877786983043351,-177.0984292978629,5.163371548107661,0.7645314639552654,-5.163371548107661,134.15584210649743,0.877786983043351,-134.15584210649743,132.54816625320979,0.877786983043351,-132.54816625320979,323853141.0860894,-0.15524531028493402,-323853141.0860894,0.5297212281097933,0.7645314639552654,0.5297212281097933,True,True,True,True,True,0.85,0.25,0.85,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.5666666666666667,0.26666666666666666,0.7413626042194494,0.8999999999999999,49,0,-0.8379064905884949,-323853960.80581594,0.5920540114035773,1.2408513794054268,0,-1.0,-163172190.05372632,-1.2729731107486865e-10,-91.41689632580888,666.0915837110974,-339.12106648164377,-326.97051722945366,-408.22533015180414,-593.512365432063,3.0376373130475254,75.17953829625549,427.3052912134804,208.01202982144258,66.25833490799755,208.01202982144247,26.38518273213188,9997.885466795336,1.0,17995.950965568816,1.0,0.0,0.0,0.0,1.497710429808387,0.3,-0.40000000000000013,2.9499999999999997,208.01202982144258,0.8485334481682736,208.01202982144258,66.25833490799755,0.8485334481682736,-66.25833490799755,593.512365432063,0.8485334481682736,-593.512365432063,3.0376373130475254,0.8485334481682736,3.0376373130475254,339.12106648164377,0.8485334481682736,-339.12106648164377,326.97051722945366,0.8485334481682736,-326.97051722945366,323853960.80581594,-0.15613371632602793,-323853960.80581594,0.5920540114035773,0.8485334481682736,0.5920540114035773,True,True,True,True,True,0.85,0.4,0.85,0.4
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.3,0.09999999999999999,0.4154664252288892,1.0,49,0,-0.7499999999999996,-323903041.882443,0.5000000000000004,1.154700538379252,0,-1.0,-280192281.9258527,-2.527712871769215e-11,-774.7934755673111,458.0217305388677,-231.16519836600014,-226.8565321728676,-589.5377052447461,-583.6749081523299,1.0771665482831412,611.0722186021276,632.7004432913085,225.98443053820966,211.67303326210273,225.9844305382097,208.74163471589466,9998.597026461402,1.0,17997.31349640149,1.0,0.0,0.0,0.0,1.499988052491232,0.5,-0.40000000000000013,2.9499999999999993,225.98443053820966,0.8045776189446537,225.98443053820966,211.67303326210273,0.8045776189446537,211.67303326210273,583.6749081523299,0.8045776189446537,-583.6749081523299,1.0771665482831412,0.8625620380519543,1.0771665482831412,231.16519836600014,0.8625620380519543,-231.16519836600014,226.8565321728676,0.8625620380519543,-226.8565321728676,323903041.882443,-0.2260523140169789,-323903041.882443,0.5000000000000004,1.4424059188417517,0.5000000000000004,True,True,True,True,True,0.44999999999999996,0.15,0.45,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.3,0.16666666666666666,0.3944841593706886,1.0,49,0,-0.7499999679513345,-323903223.78144693,0.5000001759696652,1.1547006738408105,0,-1.0,-270112092.4466454,7.707583606305991e-11,-772.143538954314,442.4053297812344,-223.21667971094672,-219.18865007028768,-607.8143683873876,-607.498270600978,1.0070074101647677,609.200308594989,651.709812087936,236.12091114742174,208.29898441536224,236.12091114742177,208.14093552215752,9998.599642563906,1.0,17997.318505859752,1.0,0.0,0.0,0.0,1.4989064610596858,0.5,-0.4,2.9499999999999993,236.12091114742174,0.8056744791285004,236.12091114742174,208.29898441536224,0.8056744791285004,208.29898441536224,607.498270600978,0.8056744791285004,-607.498270600978,1.0070074101647677,0.8636417137253165,1.0070074101647677,223.21667971094672,0.8636417137253165,-223.21667971094672,219.18865007028768,0.8636417137253165,-219.18865007028768,323903223.78144693,-0.22641178264581405,-323903223.78144693,0.5000001759696652,1.0954631006345634,0.5000001759696652,True,True,True,True,True,0.44999999999999996,0.25,0.45,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.3,0.26666666666666666,0.37094125044757353,1.0,49,0,-0.7498443318006642,-323904538.5396675,0.5007078860031425,1.1552462416270863,0,-1.0,-263316117.06440368,-4.724979199315114e-11,-721.5596172418727,364.78192723764994,-183.80953175176182,-180.97239548588814,-677.6726841243757,-709.4338794533252,3.477458090471455,570.4743094323578,723.445569246243,279.60119831006205,179.24199413061126,279.60119831006216,195.12259179508592,9998.618573547094,1.0,17997.354755959474,1.0,0.0,0.0,0.0,1.4867168869612706,0.5,-0.40000000000000013,2.95,279.60119831006205,0.8111240920460776,279.60119831006205,179.24199413061126,0.8111240920460776,179.24199413061126,709.4338794533252,0.8111240920460776,-709.4338794533252,3.477458090471455,0.8111240920460776,3.477458090471455,183.80953175176182,0.8693256587164543,-183.80953175176182,180.97239548588814,0.8693256587164543,-180.97239548588814,323904538.5396675,-0.22905632561585415,-323904538.5396675,0.5007078860031425,0.9272879516468379,0.5007078860031425,True,True,True,True,True,0.44999999999999996,0.4,0.45,0.4
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.43333333333333335,0.09999999999999999,0.6153512518432872,1.0,49,0,-0.749999999994948,-323907039.1038637,0.5000000020271566,1.1547005399397574,0,-1.0,-175208245.75641143,9.991032681778432e-10,-710.4214989672555,615.4342281314086,-311.8129092278761,-303.6213189035325,-430.59959130319686,-464.9316582583973,6.794286826490662,559.1648953694194,465.44194513441147,188.04923375119557,207.5683792686359,188.04923375119563,190.81013148266487,9998.654968299972,1.0,17997.4244466692,1.0,0.0,0.0,0.0,1.499999168566975,0.5,-0.4000000000000001,2.95,188.04923375119557,0.8520724567825999,188.04923375119557,207.5683792686359,0.7967394105885728,207.5683792686359,464.9316582583973,0.8520724567825999,-464.9316582583973,6.794286826490662,0.7967394105885728,-6.794286826490662,311.8129092278761,0.8520724567825999,-311.8129092278761,303.6213189035325,0.8520724567825999,-303.6213189035325,323907039.1038637,-0.23437569640209713,-323907039.1038637,0.5000000020271566,1.1281289559289107,0.5000000020271566,True,True,True,True,True,0.65,0.15,0.65,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.43333333333333335,0.16666666666666666,0.5926961852791427,1.0,49,0,-0.7498995956552992,-323907071.53605384,0.5014391341651457,1.155811580211143,0,-1.0,-192619697.16345042,-4.911830418109218e-11,-670.7568461676387,621.2530129631602,-314.8816931466994,-306.3713198164608,-384.6934816790017,-474.69699836056697,8.53023720543524,527.5093649351469,416.30203436283045,190.30591178121745,200.55573553094956,190.3059117812173,179.93547384346618,9998.65543441641,1.0,17997.42533921517,1.0,0.0,0.0,0.0,1.4997759726211939,0.5,-0.4,2.9500000000000006,190.30591178121745,0.8516771007826078,190.30591178121745,200.55573553094956,0.7946977527768494,200.55573553094956,474.69699836056697,0.8516771007826078,-474.69699836056697,8.53023720543524,0.7946977527768494,-8.53023720543524,314.8816931466994,0.8516771007826078,-314.8816931466994,306.3713198164608,0.8516771007826078,-306.3713198164608,323907071.53605384,-0.23444603127971086,-323907071.53605384,0.5014391341651457,0.9073579283113624,0.5014391341651457,True,True,True,True,True,0.65,0.25,0.65,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.43333333333333335,0.26666666666666666,0.562652558817045,1.0,49,0,-0.7412879213731581,-323907541.8219977,0.536074408237969,1.1845944892893252,0,-1.0,-202809051.0140037,-5.870509821411438e-11,-422.3698046904035,666.8776921559297,-338.96626193299136,-327.91143022293835,-409.2993212526732,-547.9212593172198,12.823918229097806,331.9147559317519,429.2527095691858,209.23931513082812,137.9436258618382,209.23931513082798,113.17087444553536,9998.662200083727,1.0,17997.438294495427,1.0,0.0,0.0,0.0,1.4948926149546977,0.5000000000000011,-0.4,2.9499999999999997,209.23931513082812,0.8484496662953989,209.23931513082812,137.9436258618382,0.7854058263340054,137.9436258618382,547.9212593172198,0.8484496662953989,-547.9212593172198,12.823918229097806,0.7854058263340054,-12.823918229097806,338.96626193299136,0.8484496662953989,-338.96626193299136,327.91143022293835,0.8484496662953989,-327.91143022293835,323907541.8219977,-0.23547374677928415,-323907541.8219977,0.536074408237969,0.8484496662953989,0.536074408237969,True,True,True,True,True,0.65,0.4,0.65,0.4
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.5666666666666667,0.09999999999999999,0.8153432393330001,1.0,49,0,-0.4653490289644564,-323910658.11600536,0.905071235640436,2.3515026698747765,0,-1.0,-107396713.2581243,-7.792023759078369e-11,-532.3364348415226,575.148979566262,-311.7762224601151,-263.37275710614693,-706.3961313670975,-2130.104622213443,12.100866338492065,418.8216415839665,739.5736914944907,309.8031802762807,568.8626122598522,309.80318027628243,142.9916331633214,9998.707425333285,1.0,17997.524894360955,1.0,0.0,0.0,0.0,1.4999999422229768,0.5,-0.4000000000000001,2.9499999999999997,309.8031802762807,0.8208211584961066,309.8031802762807,568.8626122598522,0.8208211584961066,-568.8626122598522,2130.104622213443,0.8208211584961066,-2130.104622213443,12.100866338492065,0.8208211584961066,12.100866338492065,311.7762224601151,0.8208211584961066,-311.7762224601151,263.37275710614693,0.8208211584961066,-263.37275710614693,323910658.11600536,-0.242708378961773,-323910658.11600536,0.905071235640436,0.8208211584961066,0.905071235640436,True,True,True,True,True,0.85,0.15,0.85,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.5666666666666667,0.16666666666666666,0.7923304979000433,1.0,49,0,-0.5258569726820914,-323910663.68530667,0.8174769189806891,1.7362275863923926,0,-1.0,-123933271.62590149,-7.817731382482912e-11,-721.4588396096295,195.5581166766285,-98.53486862940323,-97.02324804722525,-446.6010573431088,-198.21321877220166,11.872980735039452,563.7401574061028,475.0647298133091,150.19267800544662,338.9666179278237,150.19267800544685,191.7208009196796,9998.707505306344,1.0,17997.52504749793,1.0,0.0,0.0,0.0,1.4999546344352217,0.5,-0.4000000000000002,2.95,150.19267800544662,0.7977607391728866,150.19267800544662,338.9666179278237,0.7977607391728866,338.9666179278237,198.21321877220166,0.8855999485796268,-198.21321877220166,11.872980735039452,0.7977607391728866,-11.872980735039452,140.88506153307287,0.7977607391728866,140.88506153307287,97.02324804722525,0.8855999485796268,-97.02324804722525,323910663.68530667,-0.24272180132345114,-323910663.68530667,0.8174769189806891,0.7977607391728866,0.8174769189806891,True,True,True,True,True,0.85,0.25,0.85,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.5,1.1,1.45,0.3,0.5666666666666667,0.26666666666666666,0.7594688368495413,1.0,49,0,-0.44418825880235524,-323910818.5726812,0.7953899349933903,1.6498980537258137,0,-1.0,-148639482.40723437,-8.280972792144224e-11,-42.11162372498525,534.0517650994875,-271.78784067871135,-262.2639244207761,-302.49618525345176,-772.6689408862773,4.686716550368833,35.47030270370806,315.98749599670674,157.0501025756359,222.37415174331338,157.0501025756358,12.712226073099538,9998.709731362107,1.0,17997.529310076,1.0,0.0,0.0,0.0,1.4980889069920211,0.5000000000000215,-0.4000000000000001,2.9499999999999993,157.0501025756359,0.857485259446362,157.0501025756359,222.37415174331338,0.857485259446362,-222.37415174331338,772.6689408862773,0.857485259446362,-772.6689408862773,4.686716550368833,0.7634723189461987,-4.686716550368833,271.78784067871135,0.857485259446362,-271.78784067871135,262.2639244207761,0.857485259446362,-262.2639244207761,323910818.5726812,-0.24309640633035545,-323910818.5726812,0.7953899349933903,0.857485259446362,0.7953899349933903,True,True,True,True,True,0.85,0.4,0.85,0.4
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.3,0.09999999999999999,0.42582649766022246,1.15,49,0,-0.3599999853332849,-323922614.8957562,0.8000000350019059,1.666666796303373,0,-1.0,-238643290.55294842,-2.73904577906851e-11,-703.9981417404307,524.7709251971027,-266.9381140264678,-257.83281117063484,-422.7048373020866,-739.0356381304342,11.017536782960828,553.285870991441,455.2783377820605,154.44704156409347,251.64872968830107,154.4470415640934,188.67305654736901,9998.880694303542,1.0,17997.85667981563,1.0,0.0,0.0,0.0,1.4999916326218996,0.8,-0.4,2.95,154.44704156409347,0.8580830548970831,154.44704156409347,251.64872968830107,0.7965513680015515,251.64872968830107,739.0356381304342,0.8580830548970831,-739.0356381304342,11.017536782960828,0.7965513680015515,-11.017536782960828,266.9381140264678,0.8580830548970831,-266.9381140264678,257.83281117063484,0.8580830548970831,-257.83281117063484,323922614.8957562,-0.28463853447697923,-323922614.8957562,0.8000000350019059,1.1041920759746455,0.8000000350019059,True,True,True,True,True,0.44999999999999996,0.15,0.45,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.3,0.16666666666666666,0.411138911559482,1.15,49,0,-0.3597947445234684,-323922633.5921679,0.8002239126490123,1.667496708492696,0,-1.0,-227865803.12000486,-2.997989689255152e-11,-707.6396622883107,518.9198366324299,-263.9138008833394,-255.00603574909047,-427.34217376811404,-734.9516794975069,10.83886578041527,556.1067267289059,460.0856162579415,152.41677950062223,253.0235992901223,152.4167795006222,189.62883328119054,9998.88095662784,1.0,17997.857182129672,1.0,0.0,0.0,0.0,1.4992305553112115,0.8,-0.4000000000000001,2.95,152.41677950062223,0.8584696061958104,152.41677950062223,253.0235992901223,0.7967613229790348,253.0235992901223,734.9516794975069,0.8584696061958104,-734.9516794975069,10.83886578041527,0.7967613229790348,-10.83886578041527,263.9138008833394,0.8584696061958104,-263.9138008833394,255.00603574909047,0.8584696061958104,-255.00603574909047,323922633.5921679,-0.2847625451810363,-323922633.5921679,0.8002239126490123,0.9816025906130268,0.8002239126490123,True,True,True,True,True,0.44999999999999996,0.25,0.45,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.3,0.26666666666666666,0.39465887531330146,1.15,49,0,-0.3495463662352739,-323922786.393753,0.8084362352954525,1.6989935030338386,0,-1.0,-216556021.2336128,-4.246210371066081e-11,-701.9752235162174,503.34709662729875,-255.92569447362595,-247.4214021536728,-420.1991811728725,-755.9094685035333,11.499064126809113,551.4332020460585,452.18937890412326,147.04794490290647,259.4122755358474,147.04794490290638,187.99935067122644,9998.883104268076,1.0,17997.861294557853,1.0,0.0,0.0,0.0,1.4905401115135097,0.8000000000506292,-0.39999999999999997,2.9499999999999997,147.04794490290647,0.8595025350978789,147.04794490290647,259.4122755358474,0.7964585954256155,259.4122755358474,755.9094685035333,0.8595025350978789,-755.9094685035333,11.499064126809113,0.7964585954256155,-11.499064126809113,255.92569447362595,0.8595025350978789,-255.92569447362595,247.4214021536728,0.8595025350978789,-247.4214021536728,323922786.393753,-0.2858093213210443,-323922786.393753,0.8084362352954525,0.9218492887017165,0.8084362352954525,True,True,True,True,True,0.44999999999999996,0.4,0.45,0.4
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.43333333333333335,0.09999999999999999,0.625745876290301,1.15,49,0,-0.3599027010562442,-323923098.5366147,0.800288990290177,1.6677382269294598,0,-1.0,-156322958.35796243,-4.000683212675613e-11,-772.9092333390208,431.2345029849105,-218.69844354758553,-212.53605943732498,-581.6037768769305,-611.775884589799,1.6672493591938442,608.0045639824433,621.3630468248388,219.67887464310996,222.9070914759672,219.67887464311042,207.44228286724234,9998.88769672311,1.0,17997.870088461736,1.0,0.0,0.0,0.0,1.4999994179769327,0.8,-0.40000000000000013,2.95,219.67887464310996,0.8042830852727237,219.67887464310996,222.9070914759672,0.8042830852727237,222.9070914759672,611.775884589799,0.8644219822198673,-611.775884589799,1.6672493591938442,0.8042830852727237,-1.6672493591938442,218.69844354758553,0.8644219822198673,-218.69844354758553,212.53605943732498,0.8644219822198673,-212.53605943732498,323923098.5366147,-0.28828146045390013,-323923098.5366147,0.800288990290177,0.9241317591085086,0.800288990290177,True,True,True,True,True,0.65,0.15,0.65,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.43333333333333335,0.16666666666666666,0.6098873296953999,1.15,49,0,-0.3454114749360092,-323923101.5969091,0.817858809218361,1.7378642113734772,0,-1.0,-168433504.84501097,1.103633852831202e-09,-748.0052425423953,460.33190386053025,-233.7649157232395,-226.56698813729074,-489.9719134128469,-726.7304964201052,7.9612313047739995,587.2179274710265,524.5858991613397,172.9153081866936,266.7427145475065,172.91530818669355,200.1467990018681,9998.887739336564,1.0,17997.870170060465,1.0,0.0,0.0,0.0,1.4998430152492959,0.8000000000000008,-0.40000000000000013,2.9499999999999997,172.9153081866936,0.7996595845764303,172.9153081866936,266.7427145475065,0.7996595845764303,266.7427145475065,726.7304964201052,0.8624024994398142,-726.7304964201052,7.9612313047739995,0.7996595845764303,-7.9612313047739995,233.7649157232395,0.8624024994398142,-233.7649157232395,226.56698813729074,0.8624024994398142,-226.56698813729074,323923101.5969091,-0.28830626210789323,-323923101.5969091,0.817858809218361,0.8624024994398142,0.817858809218361,True,True,True,True,True,0.65,0.25,0.65,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.43333333333333335,0.26666666666666666,0.5888567911719316,1.15,49,0,-0.28030925690817066,-323923151.10047704,0.8697186173686743,2.0261458029537978,0,-1.0,-176403059.1938098,-3.549804222540407e-11,-447.9444832704355,586.2150501784341,-299.54520110448306,-286.66984907395107,-341.0306178748872,-1274.192940831899,19.950562884663796,351.9924087795572,356.7961840655111,176.19371748459594,449.55680946035295,176.193717484596,120.01413239279393,9998.888429948373,1.0,17997.87149248472,1.0,0.0,0.0,0.0,1.4964012781551987,0.800000000312665,-0.4,2.95,176.19371748459594,0.854037189711783,176.19371748459594,449.55680946035295,0.854037189711783,-449.55680946035295,1274.192940831899,0.854037189711783,-1274.192940831899,19.950562884663796,0.7864693496601258,-19.950562884663796,299.54520110448306,0.854037189711783,-299.54520110448306,286.66984907395107,0.854037189711783,-286.66984907395107,323923151.10047704,-0.2887140088519908,-323923151.10047704,0.8697186173686743,0.854037189711783,0.8697186173686743,True,True,True,True,True,0.65,0.4,0.65,0.4
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.5666666666666667,0.09999999999999999,0.8257402675331,1.15,49,1,0.07494879252124487,-323923479.17220074,1.0311489979352155,1000000000000000.0,0,-1.0,-106206225.73977001,1.6975292091288998e-09,-174.9310122615495,496.2484694923968,-253.40247728781264,-242.84599220458415,-276.34910273255946,-2.5178115108213015e+32,19.656173919374197,139.34343313975012,287.825874767944,5.739297065376872e+59,1.3527747749409917e+32,143.37947264408717,47.80818899707781,9998.893205032175,1.0,17997.880636097274,1.0,0.0,0.0,0.0,1.4999999595559874,0.8,-0.4,2.95,5.739297065376872e+59,0.8599955408591182,5.739297065376872e+59,1.3527747749409917e+32,0.8599955408591182,-1.3527747749409917e+32,2.5178115108213015e+32,0.8599955408591182,-2.5178115108213015e+32,19.656173919374197,0.7759859091466863,-19.656173919374197,253.40247728781264,0.8599955408591182,-253.40247728781264,242.84599220458415,0.8599955408591182,-242.84599220458415,323923479.17220074,-0.29192709753199186,-323923479.17220074,1.0311489979352155,0.8599955408591182,1.0311489979352155,False,True,False,False,False,0.85,0.15,0.85,0.15
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.5666666666666667,0.16666666666666666,0.8096313485300304,1.15,49,1,0.1682590070962946,-323923479.63159764,1.0581694191245552,1000000000000000.0,0,-1.0,-119657276.48816004,9.046943829788336e-10,-125.88013884753461,716.5294179243949,-371.86878739912885,-344.66063052526613,-460.74096974431774,-3.603914126025414e+32,6.8020392184656515,102.47626078212022,481.4956597985174,3.310076491015783e+60,2.1205213854249315e+32,230.9331788380184,35.7150632397001,9998.89321134669,1.0,17997.880648188675,1.0,0.0,0.0,0.0,1.4999682373223775,0.8000000000000147,-0.40000000000000024,2.9499999999999997,3.310076491015783e+60,0.844493593313822,3.310076491015783e+60,2.1205213854249315e+32,0.844493593313822,-2.1205213854249315e+32,3.603914126025414e+32,0.844493593313822,-3.603914126025414e+32,6.8020392184656515,0.844493593313822,6.8020392184656515,371.86878739912885,0.844493593313822,-371.86878739912885,344.66063052526613,0.844493593313822,-344.66063052526613,323923479.63159764,-0.29193195886714024,-323923479.63159764,1.0581694191245552,0.844493593313822,1.0581694191245552,False,True,False,False,False,0.85,0.25,0.85,0.25
1.5,1.7999999999999998,1.2,10000.0,0.3,0.75,0.35,0.8,1.1,1.45,0.3,0.5666666666666667,0.26666666666666666,0.7866281857946789,1.15,49,2,0.17655755951122076,-323923493.76652527,1.0337544426491487,1000000000000000.0,0,-1.0,-138101859.87171242,-1.950522047360486e-11,-531.7706119633963,571.343438981065,-313.3175879257903,-258.0258510552747,-705.8238105630812,-2.854080539880757e+32,13.822934217628939,420.15209107254867,742.4709329044787,1.4711728379950682e+60,1.767974615764269e+32,312.17979135728143,143.72764090096533,9998.893406042629,1.0,17997.88102100396,1.0,0.0,0.0,0.0,1.4986589565640949,0.8000000019966763,-0.40000000000000013,2.9499999999999997,1.4711728379950682e+60,0.8208335900651798,1.4711728379950682e+60,1.767974615764269e+32,0.8208335900651798,-1.767974615764269e+32,2.854080539880757e+32,0.8208335900651798,-2.854080539880757e+32,13.822934217628939,0.8208335900651798,13.822934217628939,313.3175879257903,0.8208335900651798,-313.3175879257903,258.0258510552747,0.8208335900651798,-258.0258510552747,323923493.76652527,-0.2920829171001579,-323923493.76652527,1.0337544426491487,0.8208335900651798,1.0337544426491487,False,True,False,False,False,0.85,0.4,0.85,0.4
1.5,1.7999999999999998,1.2,10000.0,0.1,0.75,0.35,0.3,1.1,1.45,0.3,0.3,0.09999999999999999,0.4085597102746671,0.8999999999999999,49,0,-0.91,-323972048.4419113,0.30000000000000027,1.0482848367219184,0,-1.0,-302389735.55359405,-1.6541045330641006e-10,-1621.0480960176508,6086.676175128025,-3081.077056992528,-3005.5991181354966,-4327.046074209456,-4618.570117400231,18.869484714258004,1283.7079866454428,4522.7827800667055,2122.2568915870984,293.66640075341223,2122.2568915870975,439.42842234880004,9999.59452287928,1.0,17999.223563965134,1.0,0.0,0.0,0.0,1.4999856676983778,0.3,-0.40000000000000013,2.95,2122.2568915870984,0.7807216681549081,2122.2568915870984,293.66640075341223,0.7807216681549081,293.66640075341223,4618.570117400231,0.7807216681549081,-4618.570117400231,18.869484714258004,0.7807216681549081,18.869484714258004,3081.077056992528,0.7807216681549081,-3081.077056992528,3005.5991181354966,0.7807216681549081,-3005.5991181354966,323972048.4419113,-0.40000000000000013,-323972048.4419113,0.30000000000000027,1.0032117534868104,0.30000000000000027,True,True,False,True,False,0.44999999999999996,0.15,0.45,0.15
1.5,1.7999999999999998,1.2,10000.0,0.1,0.75,0.35,0.3,1.1,1.45,0.3,0.3,0.16666666666666666,0.3833809912448263,0.8999999999999999,49,0,-0.909999998319362,-323972048.4427083,0.3000000237311263,1.0482848449231208,0,-1.0,-298755540.52386683,-1.7478987956482375e-10,-1166.3379001071721,5751.392491704029,-2904.9893255729926,-2846.403166131037,-3801.9442211046903,-4079.126809654434,14.646539860488975,926.2479752526754,3967.789651786041,1894.83512856142,178.9619058744352,1894.8351285614199,317.5532001493069,9999.594522879263,1.0,17999.22356396507,1.0,0.0,0.0,0.0,1.4986922696367742,0.3,-0.4,2.9499999999999993,1894.83512856142,0.7823947422506657,1894.83512856142,178.9619058744352,0.7823947422506657,178.9619058744352,4079.126809654434,0.7823947422506657,-4079.126809654434,14.646539860488975,0.7823947422506657,14.646539860488975,2904.9893255729926,0.7823947422506657,-2904.9893255729926,2846.403166131037,0.7823947422506657,-2846.403166131037,323972048.4427083,-0.4,-323972048.4427083,0.3000000237311263,0.8935541617372218,0.3000000237311263,True,True,False,True,False,0.44999999999999996,0.25,0.45,0.25
