variant,V,lambda,lambda_over_V,C0,Delta,v_exit,L_catch,w_catch_L,L_beta,L_q,w_release,N,t_min,t_max,X_min,X_max,coord_time,proper_time,min_dtaudt,timelike_fail_points,max_worldline_norm,max_abs_v_rel,min_1_minus_vrel2,gtt_positive_points,max_gtt,max_theta_product,min_rho_world,max_neg_nec_sum,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_pass,max_abs_j_l_adm,max_abs_pressure_adm,I_neg_rho_world_dtau,I_neg_nec_sum_dtau,I_abs_tidal_dtau,I_abs_flux_dtau,I_abs_pressure_dtau,peak_tide_t,peak_tide_X,peak_flux_t,peak_flux_X,peak_E,peak_q,peak_W
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.3,0.8499999999999999,0.4,1.1,1.45,0.3,161,-0.08046086077437595,7.161124233656256,-0.4,2.9499999999999984,7.241585094430632,151.23272519046236,0.13148578769538607,0,-0.01728851236587614,0.9934003250071122,0.013155794275763855,0,-1.0,-3.934378204790689e-07,-20363.42368499896,512.935045162768,200.3232902690943,10012.393076376145,10012.393076376145,65.92146076247646,363.90418777482756,129.4003125913364,16.686678162670383,174.6756893775925,8.856236787233819,54.25804895510665,0.2363584871069642,0.8398139142050272,0.19109858026677276,0.7717985720388971,0.849996538330849,0.9831747681371604,0.021717836030766657
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,0.8499999999999999,0.4,1.1,1.45,0.3,161,-0.0804412159935747,4.364901155504656,-0.3999999999999999,2.9499999999999993,4.4453423714982305,145.16868883633026,0.0,2,5.216538672976318,1.3473116498540796,-0.815248681832522,0,-1.0,-4.224790828614763e-08,-2.4122331157242215e+32,514.7222714586776,1.6926980058072396e+62,2.496674645261533e+32,1.6926980058072396e+62,11.797709000905177,597.4116332258565,20.322835281925318,4.054485749076218,20.152461726496032,9.409885691925103,19.764358503230564,0.1973926822250647,0.792760847303265,0.1973926822250647,0.792760847303265,0.8857717862966239,0.9876490489315382,0.14689136107564216
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.8,0.8499999999999999,0.4,1.1,1.45,0.3,161,-0.08041175441643297,2.7920256740443827,-0.39999999999999997,2.949999999999999,2.872437428460816,142.1981141353596,0.0,6,11.547007540718088,1.7952270538660395,-2.22284017493254,0,-1.0,-1.968769270567166e-07,-1.4451857818433955e+32,634.1010584443118,1.3617962415441872e+63,6.559959388071977e+32,1.3617962415441872e+63,45.612380863199235,530.2054276334213,0.8710979970668107,0.5483793036488733,15.918792408540646,10.418500145015148,19.96667234284702,0.2068319884296486,0.8255337984365506,0.18887925450176848,0.7860452655584821,0.8617348822696992,0.984679252648002,0.040175437088001364
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.3,1.05,0.15,1.1,1.45,0.3,161,-0.08000001166794454,6.543333137924167,-0.4000000000000001,2.95,6.623333149592112,139.6242410582654,0.0,2,25.247337092464097,4.437054911986148,-18.6874562919804,0,-1.0,-3.924773645772391e-08,-2.2805323075749263e+30,543.6411442199641,5.978195482377034e+64,3.137197236992164e+33,5.978195482377034e+64,27.805258305423195,343.28114054279365,0.46413928513091995,1.5596125813641684,0.204693392069622,0.3502516327707449,0.6787931408954536,0.16837498144175966,0.8376109234845568,0.16837498144175966,0.8376109234845568,0.8518595064031937,0.9834159998962897,0.023913184409619204
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,1.05,0.15,1.1,1.45,0.3,161,-0.08000001117143626,4.009999887743669,-0.4000000000000001,2.9500000000000006,4.089999898915106,132.0562486494553,0.0,4,89.03695174214317,4.526120088846451,-19.485763058659405,0,-1.0,-1.6882816914817875e-08,-8.238770829023725e+31,179.82085486925834,2.0526554742259275e+64,9.539072313514305e+32,2.0526554742259275e+64,52.89768868354362,101.00984110518115,0.3501866043202012,0.8589236634524732,0.13636140816272174,0.14311418007162313,0.32730510612626657,0.17562498251075784,0.8716242058321915,0.15006248314253842,0.7490822840917426,0.8209071017222718,0.9792824436160708,0.005171366650615572
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.8,1.05,0.15,1.1,1.45,0.3,161,-0.08000001042667385,2.584999934517141,-0.4000000000000001,2.95,2.6649999449438146,131.6256116085653,0.0,7,194.8840639317611,4.521319792496217,-19.442332666018036,0,-1.0,9.69639187584392e-06,-1.9986675893155267e+31,451.71935310253,5.35284823464539e+64,2.5927527933699627e+33,5.35284823464539e+64,135.24672491875955,275.5044947082051,0.39070052989351345,0.39002671088684016,0.8191885317272953,1.103606544040898,1.1810985100080036,0.16984373441180875,0.8450290837748837,0.1531874847559099,0.764526314685257,0.8455094098322343,0.9825898674669271,0.0172595845194074
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.3,1.05,0.25,1.1,1.45,0.3,161,-0.08000506842965563,6.54324527019892,-0.40000000000000013,2.949999999999999,6.6232503386285755,139.8464035297786,0.0,3,23.78156552427196,3.749199678737255,-13.056498231043534,0,-1.0,-3.910783312693623e-08,-3.4388518482277434e+30,655.6455580927482,3.7814221170482413e+64,3.158907792408794e+33,3.7814221170482413e+64,52.3543917646893,486.61663323680364,0.45088054398486,1.526560860118272,0.17069618172698647,0.29443508562148,0.6149796292321155,0.16836681926891597,0.8215070590626853,0.16836681926891597,0.8215070590626853,0.8649024488700483,0.9850790105128351,0.047578081352841084
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,1.05,0.25,1.1,1.45,0.3,161,-0.08000485275001906,4.009949410539804,-0.4,2.9499999999999993,4.0899542632898225,132.8734614899463,0.0,4,17.15490751619167,3.9639882086671934,-14.713202518452544,0,-1.0,-1.699747712737994e-08,-4.999182003808655e+31,358.5565014551545,2.3969580020522302e+64,1.524851769508228e+33,2.3969580020522302e+64,23.468679608370323,211.15775693074022,0.34443327916359157,0.9932226770606152,58.318235024994344,17.572021102220592,20.603596807149504,0.17561728870559484,0.8527598171761248,0.15005507456003345,0.7405109664349507,0.8386568127624068,0.9816859193099108,0.012224884267487413
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.8,1.05,0.25,1.1,1.45,0.3,161,-0.08000452923086068,2.5849704894815524,-0.40000000000000024,2.9499999999999997,2.664975018712413,132.08868249984243,0.0,8,157.05347828356275,3.9384140810302237,-14.51110547365714,0,-1.0,8.118652961534805e-06,-4.114389127858024e+31,621.8697682883983,4.279105120928289e+64,3.0031915508319965e+33,4.279105120928289e+64,80.18208101103222,419.72258676713943,0.4199939736981776,0.37413550119214783,0.6486101632190246,0.8489737321632387,0.8982330414746722,0.16983687877342807,0.8300131982928409,0.1531807849064755,0.7556314632824737,0.8581382239654426,0.984222161936553,0.033206126633301025
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.3,1.05,0.4,1.1,1.45,0.3,161,-0.08017021103577207,6.540053486491576,-0.4000000000000002,2.9499999999999993,6.620223697527348,140.6542046144163,0.0,3,45.36771448385927,2.662154589173713,-6.087067056658661,0,-1.0,-3.4507360851255884e-08,-1.542140599283043e+31,23.47057898460538,1.2127047411921738e+63,5.767448133555174e+31,1.2127047411921738e+63,79.1746713383127,400.747363782561,0.47095997580263765,1.509789710166848,0.11914144774178505,0.14425271120349772,0.4866985113130987,0.16808817762150347,0.7849063283347788,0.16808817762150347,0.7849063283347788,0.8909638599218557,0.9882717565138595,0.1932942749790093
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,1.05,0.4,1.1,1.45,0.3,161,-0.08016296340311088,4.008115832665371,-0.39999999999999986,2.95,4.088278796068482,136.4899663141281,0.0,5,19.138231345895477,3.098019732994092,-8.597726266020786,0,-1.0,2.57230251101598e-06,-3.4385034617209227e+31,597.9402367697946,1.869267666650023e+64,2.2639706841255972e+33,1.869267666650023e+64,51.65790413272303,558.0320819059549,0.34996228041782096,0.8100515596983412,6.165643425080494,6.8023983060402,8.570625950039224,0.17535446135116925,0.8145236012303586,0.17535446135116925,0.8145236012303586,0.8702505631229233,0.985748081891126,0.06344913623349274
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.8,1.05,0.4,1.1,1.45,0.3,161,-0.08015209272142437,2.583900902388134,-0.4000000000000001,2.9499999999999997,2.664052995109558,134.71974542071814,0.0,10,32.693811986975504,3.4200406802468755,-10.69667825454351,0,-1.0,-4.691328395599525e-08,-9.938111946763381e+31,297.3599040126541,1.0920214055761656e+64,1.046239833710008e+33,1.0920214055761656e+64,7.322752810197229,446.46647819670034,0.37987260417554114,0.3496367665226662,12.50277960664842,9.163448306832962,11.763634669550676,0.18625320678953144,0.8582697324404831,0.15295254435066197,0.7294730378832259,0.8336244081662283,0.9810136942639698,0.00953330393669194
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.08003473881296963,8.422751547325966,-0.39999999999999997,2.9499999999999993,8.502786286138935,657.4907343153083,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-2.075555889123398e-06,-4667.754995182841,3843.8040153664724,3071.082019745128,1658.2673898291987,3071.082019745128,30.131505459680803,6469.036510378971,934.8869223970157,303.8227978045202,840.7236872114842,45.38284695114031,1940.040540901425,1.1422407898195022,0.7658467727480611,1.0890983755311339,0.7499040484615503,0.9027085105316772,0.9896567242272659,0.12767185283173532
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.0800332605497237,5.089665782506408,-0.39999999999999997,2.95,5.169699043056132,434.85836805125274,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-6.693713878410075e-07,-5219.6466140072125,2914.772328484818,3279.761064129432,1116.6100929312936,3279.761064129432,91.29348480567369,6552.092775120922,549.348932476892,260.12611842028684,503.22433255100833,51.9368318635902,1165.5789843704408,0.7277322149277969,0.769033216210695,0.6954215959086961,0.7528779067011446,0.9008268029916924,0.9894369978359299,0.09005471749514032
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.08003104315749976,3.2148050397954036,-0.4,2.9499999999999993,3.2948360829529033,309.244537757507,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-2.923273903113933e-08,-6668.365968601364,5035.4309312311225,2627.2933875784647,1751.467963983195,2627.2933875784647,211.9805136914199,4877.048739470863,316.0489227005213,118.57046412798938,282.01948424223764,42.374638272716794,629.6569375020628,0.4965652713592583,0.775408185250977,0.4759725458408026,0.758934004835898,0.8969647528394236,0.9889834484217668,0.043081345606760246
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.08060796067009446,8.412775138571781,-0.4,2.9499999999999993,8.493383099241877,651.9334666569345,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-5.215796412368838e-07,-4992.34097867959,3182.250346399634,3280.5352395718305,1341.1843098162383,3280.5352395718305,49.92663719911849,6625.610254616019,943.8014272670329,438.86508749825265,852.3009671304693,51.44317852262964,1989.6286412265074,1.1403158598459253,0.7682622163822422,1.0872322154756635,0.7523371230711634,0.9012850544407669,0.9894905832262024,0.09813270864824242
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.08058206468326362,5.083934654073156,-0.3999999999999999,2.950000000000002,5.16451671875642,431.81272259187955,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-7.431198689494127e-07,-5215.261184402116,4180.309912736417,3186.554090643377,928.4251607582397,3186.554090643377,121.85318007157959,6175.0263175120235,552.3485345534168,276.65173837678435,498.69734796538745,51.04256144610339,1162.2594044547343,0.726373672622427,0.7712195092736454,0.6940954431301993,0.7550803945249176,0.8995170492186226,0.9892835735495225,0.07028220093505622
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.08054322488096119,3.2114618815426725,-0.4000000000000001,2.9499999999999997,3.2920051064236335,307.6355440717157,0.5999999998989367,0,-0.359999999878724,0.8000000001066137,0.3599999998294181,0,-1.0,-1.822620531277144e-08,-6337.591328834082,4879.3475543402565,2315.687012833278,1988.3592614809506,2315.687012833278,170.88969010040955,4605.918947969292,310.99409008494587,103.97548684121975,266.72759282971356,40.002009747605015,602.9607856250979,0.49555766874317464,0.7772766202995336,0.4749826368280269,0.7608165826828186,0.8958078548292494,0.9888469055220477,0.034465748024561094
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.08327683590675938,8.360537223078836,-0.4,2.9499999999999997,8.443814058985595,622.6332929990882,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-2.028470659368054e-06,-4506.612419205682,4059.4360330179984,2964.5062126225002,1724.6781758315446,2964.5062126225002,26.279346567764307,6327.425622307251,934.242739980871,288.8572946250759,836.4452512904521,43.822295266111674,1923.0504563511945,1.0777475972037598,0.7651631122339297,1.0249737593350998,0.7493309608636102,0.9031080636149289,0.9897032745852715,0.13729190155782683
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.0831357460398599,5.05392563878997,-0.40000000000000013,2.949999999999998,5.137061384829829,415.69095395605206,0.8660254036860001,0,-0.7499999998294994,0.5000000004461503,0.7499999995538497,0,-1.0,-7.122990740561725e-07,-4894.764048798146,3563.7638784691603,3165.4003463798476,1513.2352683632107,3165.4003463798476,60.04065258944508,6566.313767347133,543.8828990365031,203.03098541948327,496.39791300556215,48.03289781595489,1143.2484748323564,0.6874234616846147,0.7667488527214307,0.6553168280294281,0.7506954635739989,0.9021790569084134,0.9895949829058637,0.11585268659584824
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.08292437911482586,3.193956622627483,-0.4,2.9499999999999993,3.276881001742309,298.85106193314454,0.5999799724199324,0,-0.3599759673050228,0.8000203508709487,0.35996743819232413,0,-1.0,1.4484749917308214e-09,-6502.485567210728,4018.1972325197844,3188.752881833621,905.2285202443002,3188.752881833621,182.8376719957794,6222.098203549692,325.87169489258366,137.46435854514718,301.00379706829693,50.49543935742759,673.3176126675036,0.4700492899291887,0.7708615746895069,0.44956878366829933,0.7544687725750042,0.8997325258333925,0.9893088418609788,0.07322286494166469
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.65,0.15,1.1,1.45,0.3,161,-0.08000241654304086,7.796626195571632,-0.4000000000000001,2.950000000000002,7.876628612114672,288.2245280162255,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-1.2099536739317956e-06,-4243.8299943783495,4553.864527350905,2789.6008654163156,1791.023979829874,2789.6008654163156,27.160235123458104,6067.15642584943,939.3764840975213,328.6364951715734,829.3941639490168,44.19717530622616,1915.0567880367266,0.5107447293655596,0.7642355601375114,0.46151580053984287,0.7494668814726884,0.9036478125722487,0.989766100190564,0.15129509947579084
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.65,0.15,1.1,1.45,0.3,161,-0.08000231371134517,4.729976750647532,-0.4000000000000001,2.9499999999999997,4.809979064358878,222.76505537683923,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-3.918977072907945e-07,-5249.501903607486,3814.209308895432,3237.784634075561,992.1003666593133,3237.784634075561,125.9168573402043,6335.6436358319725,547.977356038442,268.8604826048078,495.6578705106807,49.733464028573884,1151.6380317425032,0.37093322357229963,0.7704782293244512,0.3408708544200566,0.7554469989239379,0.8999628443108535,0.9893358386816502,0.07649603744568612
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.65,0.15,1.1,1.45,0.3,161,-0.08000215946381442,3.0049864378777267,-0.40000000000000013,2.9499999999999997,3.084988597341541,185.68189076104878,0.5999999997839455,0,-0.3599999997407346,0.8000000005075907,0.35999999918785486,0,-1.0,-1.0378943274495146e-08,-6707.091097142242,5035.106355972538,2679.502368473667,1860.3859049447215,2679.502368473667,200.15820104611248,4988.617057829927,312.5281659067236,116.6437004032833,277.52174055285775,42.361576808799065,620.546898881717,0.28634023647049367,0.7750811646539765,0.26705905773710903,0.7596513186762257,0.8971660646145598,0.9890071761215133,0.04478492470832751
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.65,0.25,1.1,1.45,0.3,161,-0.08012402534891966,7.794511950135382,-0.4,2.949999999999998,7.874635975484302,287.3397300126247,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-1.2168799040696787e-06,-4406.316895170846,4427.011321856404,2897.875787101556,1755.0011394091064,2897.875787101556,30.97934150001138,6231.578065496642,940.2534739530711,314.13161576685025,834.7559614348411,44.5003043493588,1929.5589983928544,0.5104736728124031,0.764788487927364,0.4612571979656261,0.7500233675681076,0.9033263842632151,0.9897286947157173,0.14281367505451875
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.65,0.25,1.1,1.45,0.3,161,-0.08011874661159596,4.728762184120326,-0.3999999999999999,2.95,4.808880930731922,222.70113606406102,0.8660254034515326,0,-0.7499999994233897,0.5000000083750561,0.7499999916249438,0,-1.0,-3.865959964386849e-07,-5231.090383933023,4063.946816481573,3205.8943971677045,1076.6480701735538,3205.8943971677045,130.72508859728418,6232.640275382973,546.1426846489483,269.8095520650074,491.7908762033123,49.233206930664814,1144.1611851723258,0.37071384064452173,0.7709684235100354,0.34065833482744723,0.7559234379537484,0.8996682458687707,0.9893013050695376,0.07233350806655275
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.65,0.25,1.1,1.45,0.3,161,-0.08011082868240121,3.0042779407368574,-0.4000000000000001,2.9499999999999997,3.0843887694192587,186.8691441921431,0.5996054925407213,0,-0.35952674668500095,0.8005507355774987,0.3591185197663258,0,-1.0,5.09385442891022e-07,-6799.382842710262,5037.12413159305,2642.7903790497794,1872.7812722005904,2642.7903790497794,204.5541313437398,4911.4000487963085,303.811097230147,113.63264047669512,270.0892999395608,41.81712184692859,600.7723262363218,0.28616033768613575,0.7753026883997575,0.2668829078772654,0.7596450575112906,0.8970297341073495,0.9889911085066848,0.04362412484390138
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.65,0.4,1.1,1.45,0.3,161,-0.08123955435657701,7.772827407075658,-0.4000000000000001,2.9499999999999993,7.854066961432235,277.0550208831388,0.9539392013843483,0,-0.9099999999378081,0.30000000996726917,0.9099999940196384,0,-1.0,-5.884398164835037e-07,-4958.140990202562,3813.4433157263543,3248.196757376629,1006.2701997278174,3248.196757376629,77.5022421455259,6349.72873236732,939.8041429455953,478.0192067434985,830.5088358598999,49.838747459387115,1958.4692810503018,0.5078154677508405,0.7704815567464515,0.4587275492418891,0.7557193452981785,0.8999608471805907,0.9893356046407356,0.07646706458130498
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.65,0.4,1.1,1.45,0.3,161,-0.08118656581517333,4.716305106192397,-0.40000000000000013,2.95,4.79749167200757,220.8658194467495,0.8658043907420456,0,-0.7496172430282049,0.5013372598957632,0.7486609518402081,0,-1.0,-3.113744547511545e-07,-4511.952883888628,5026.796784397883,2594.6132847472577,1755.4496957509755,2594.6132847472577,123.53785175189003,4798.685464065091,512.0123440997872,228.95812393490425,425.7416286197491,42.578032786768254,1005.7276352581276,0.36857827843553637,0.7756748598075156,0.3385939554854891,0.7601687279757918,0.8968003315657761,0.9889640617787776,0.04173760768899232
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.65,0.4,1.1,1.45,0.3,161,-0.08110712287344693,2.997011311945565,-0.4000000000000001,2.9499999999999993,3.078118434819012,190.33686042399523,0.5545103889392147,0,-0.3074817714415191,0.8430628131329798,0.2892450931123064,0,-1.0,-3.7295472781437103e-08,-8362.564648008081,4985.4793825577,2449.3751690661993,1970.8771005686938,2449.3751690661993,249.03064598454927,4514.818498324736,270.1791570731475,89.81759115791314,239.99862970361167,39.536074675232314,504.419566311649,0.2844194412613107,0.7764255326664703,0.2651812010436919,0.7589085585112487,0.896336248330339,0.9889093082210305,0.03816483227658596
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.8499999999999999,0.15,1.1,1.45,0.3,161,-0.08000016792314787,7.169997187703309,-0.39999999999999986,2.950000000000001,7.249997355626457,150.37189637224412,0.0,1,0.4089694084063651,1.1869820724025106,-0.40892644020495905,0,-1.0,-4.239414624711536e-07,-2.1950875855187254e+30,4.093735723508576,1.500410135638831e+59,1.4421854242653298e+30,1.500410135638831e+59,0.3233660325831873,1.9138038931237829,0.6625393781520883,2.2392171864941615,3.6208428049440333,7.068448311935266,6.338310643034714,0.1918747329128442,0.8418183074788561,0.1465622494401789,0.719396205561324,0.8482847915193643,0.9829522886057023,8.354975071955817e-06
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.8499999999999999,0.15,1.1,1.45,0.3,161,-0.08000016077748165,4.3699983844253065,-0.40000000000000013,2.9499999999999993,4.449998545202789,143.80216941607787,0.0,2,6.484781350026595,2.717918281649822,-6.387079785726322,0,-1.0,-5.570392890825226e-08,-1.821379257967668e+32,352.4951685420707,4.557131565394464e+63,6.54365842443974e+32,4.557131565394464e+63,0.8387753618539248,200.1796125436928,0.49882636481752085,1.2301716037508,0.42447305962697646,0.578745276213221,0.8382605155354996,0.17031225739017522,0.8040684245631377,0.17031225739017522,0.8040684245631377,0.8779198139205737,0.9866948612744857,0.0012025802595595492
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.8499999999999999,0.15,1.1,1.45,0.3,161,-0.08000015005898234,2.794999057581429,-0.4000000000000002,2.95,2.8749992076404114,135.65180163941727,0.0,3,6.810775206801916,2.7870148836948414,-6.767451961936571,0,-1.0,-1.674824703839622e-07,-8.292786852705413e+31,153.38819766332705,2.2209755402879364e+63,2.9802880683937333e+32,2.2209755402879364e+63,383.8871154201668,572.7522872142848,0.5774184228402056,0.551448101814662,608.1016186343705,86.64865204523868,129.38974673767862,0.17156228060955367,0.8107777086857288,0.15359353556180108,0.749767966366063,0.8730443572322915,0.9860946946510522,0.0005058120642647546
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.8499999999999999,0.25,1.1,1.45,0.3,161,-0.08002509334713553,7.169564014150486,-0.4,2.9499999999999993,7.249589107497622,154.38142262064514,0.0,1,1.8393709668544551,1.6832060979082712,-1.8331827680355888,0,-1.0,-4.228667319098385e-07,-4.289705007880326e+31,83.0209658714718,9.103075091942419e+61,5.8784385713639395e+31,9.103075091942419e+61,0.06705004169502181,47.69935435381784,0.6742779720490861,2.2330557727255576,0.3062010889902054,0.30249905619964323,0.9666988499145378,0.19183449818402526,0.8156828685842893,0.19183449818402526,0.8156828685842893,0.8693754091424739,0.9856390978569409,0.00026724341524858586
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.8499999999999999,0.25,1.1,1.45,0.3,161,-0.08002402550154245,4.369749540043893,-0.39999999999999997,2.9499999999999975,4.449773565545435,144.2731076259866,0.0,2,9.330108491158757,2.342381167539203,-4.48674953404232,0,-1.0,-5.4967219215634755e-08,-5.972233512858873e+30,4987.211688067011,5.026122637001781e+64,1.0524635222980348e+34,5.026122637001781e+64,309.5841547473781,5062.32640947169,0.5396432490121046,1.2096866683371732,0.15718717477664618,0.05522390884122519,0.35677018925281845,0.1702757375603883,0.7729027397627475,0.1702757375603883,0.7729027397627475,0.8984982210682609,0.9891639519506148,0.05785105919001793
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.8499999999999999,0.25,1.1,1.45,0.3,161,-0.08002242374041446,2.794853898358939,-0.4,2.95,2.8748763220993534,143.15483788553803,0.0,5,8.02319650942251,2.6875515445213254,-6.222933304458961,0,-1.0,-1.6902174469016638e-07,-3.107242706867954e+32,3900.0028762832335,5.581887213246197e+64,8.094346557949692e+33,5.581887213246197e+64,98.23259001053636,2669.670587598836,0.5504847415300036,0.5230006410118676,2.8907486583935893,4.542309375402937,4.315139401210378,0.17152925444327893,0.7817221618922512,0.17152925444327893,0.7817221618922512,0.8930090299638362,0.98851526800401,0.02009148599068533
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.8499999999999999,0.4,1.1,1.45,0.3,161,-0.08046086077437595,7.161124233656256,-0.4,2.9499999999999984,7.241585094430632,154.75436382854843,0.0,2,4.436061834196545,1.711762374427057,-1.9301304265041557,0,-1.0,-3.923669464979692e-07,-2.5041027963968245e+30,4572.638049720978,1.0460046478499077e+64,5.35588900383657e+33,1.0460046478499077e+64,240.35830517233987,5603.500281957747,0.6506457060909012,2.1619340158138325,0.06561265793805211,0.017181676306889652,0.5485188237130234,0.19109858026677276,0.7717985720388971,0.19109858026677276,0.7717985720388971,0.8991675823964835,0.9892425695977277,0.06575255130361846
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.8499999999999999,0.4,1.1,1.45,0.3,161,-0.0804412159935747,4.364901155504656,-0.3999999999999999,2.9499999999999993,4.4453423714982305,155.1390613335622,0.0,3,3.119952687861737,1.9814181611729145,-2.9260179294258535,0,-1.0,-4.216693332938874e-08,-6.314414709171152e+32,1343.6215933760316,3.999434637711838e+63,1.3588915959599633e+33,3.999434637711838e+63,6.892863084399232,821.1310900081005,0.4834208605049404,1.153862418603047,6.330364683710844,7.912126781681022,9.504181825924428,0.1973926822250647,0.792760847303265,0.1973926822250647,0.792760847303265,0.8857717862966239,0.9876490489315382,0.005078838622643189
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.8499999999999999,0.4,1.1,1.45,0.3,161,-0.08041175441643297,2.7920256740443827,-0.39999999999999997,2.949999999999999,2.872437428460816,148.5231111333945,0.0,6,5.187965270312456,2.338806314236906,-4.470014975514422,0,-1.0,-1.9598479705233607e-07,-9.293861121347381e+32,2702.27236613233,1.957317532194446e+64,3.9967710386608613e+33,1.957317532194446e+64,35.457680890821266,1752.9070731853149,0.5519553438078205,0.48859950612876085,32.127986565467815,33.33588052623878,58.61440298998677,0.18887925450176848,0.7860452655584821,0.18887925450176848,0.7860452655584821,0.8902240363967793,0.9881834223119836,0.011781506543295461
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.3,1.05,0.15,1.1,1.45,0.3,161,-0.08000001166794454,6.543333137924167,-0.4000000000000001,2.95,6.623333149592112,141.69337666320175,0.0,2,21.319882998954785,4.723974927555791,-21.315939116175745,0,-1.0,-3.916912114499433e-08,-1.0903738903020353e+31,6.123751822617645,7.184056462182775e+62,3.4106427591082324e+31,7.184056462182775e+62,0.009501457834985485,3.1024002128822072,0.46467086290580295,1.563140858289961,0.047779094078632595,0.017718641155877103,0.4000967114781296,0.16837498144175966,0.8376109234845568,0.16837498144175966,0.8376109234845568,0.8518595064031937,0.9834159998962897,1.4704169932433508e-05
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,1.05,0.15,1.1,1.45,0.3,161,-0.08000001117143626,4.009999887743669,-0.4000000000000001,2.9500000000000006,4.089999898915106,132.939091970045,0.0,4,20.039036637474258,4.586829119490034,-20.039001371401717,0,-1.0,-1.6733469677491513e-08,-7.14621603018508e+30,1.340613028013046,6.495833308547747e+60,8.107643626377382e+32,6.495833308547747e+60,405.318983676018,443.8919258760168,0.35167521467601337,0.8677062935043471,0.07786055853198787,0.017758986456242357,0.22467875238179102,0.17562498251075784,0.8716242058321915,0.15006248314253842,0.7490822840917426,0.8209071017222718,0.9792824436160708,1.404659627501914e-07
