variant,V,lambda,lambda_over_V,C0,Delta,v_exit,L_catch,w_catch_L,L_beta,L_q,w_release,N,t_min,t_max,X_min,X_max,coord_time,proper_time,min_dtaudt,timelike_fail_points,max_worldline_norm,max_abs_v_rel,min_1_minus_vrel2,gtt_positive_points,max_gtt,max_theta_product,min_rho_world,max_neg_nec_sum,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_pass,max_abs_j_l_adm,max_abs_pressure_adm,I_neg_rho_world_dtau,I_neg_nec_sum_dtau,I_abs_tidal_dtau,I_abs_flux_dtau,I_abs_pressure_dtau,peak_tide_t,peak_tide_X,peak_flux_t,peak_flux_X,peak_E,peak_q,peak_W,score
V_fixed_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.0831357460398599,5.05392563878997,-0.40000000000000013,2.949999999999998,5.137061384829829,328.6794316532829,0.8660254036941154,0,-0.7499999998435556,0.7490766068809896,0.4388842370236633,0,-1.0,-5.114966509811395e-07,-3407.4734230394215,3585.0204805373887,1273.631926445546,930.9656071177112,1273.631926445546,599.5589067053436,3095.6981830845416,326.46657923079806,226.67590717254424,144.36909374867227,340.2473370987654,643.2909724833735,0.719530095339801,0.7828022019579194,0.6553168280294281,0.7506954635739989,0.8923191390946617,0.9884332363876234,0.017595793158342143,1288.368195175161
V_fixed_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.08060796067009446,8.412775138571781,-0.4,2.9499999999999993,8.493383099241877,468.3629441625218,0.9539392014169457,0,-0.91,0.8023528815024245,0.35622985354475645,0,-1.0,-3.9714613285967987e-07,-3805.971988112227,3195.7838275793124,1260.7637399648038,898.352197305056,1260.7637399648038,830.8435037156125,3637.665237111759,502.42642451721616,479.2558598849973,245.51126506207686,558.4505874756802,1055.0731282950474,1.1403158598459253,0.7682622163822422,1.0872322154756635,0.7523371230711634,0.9012850544407669,0.9894905832262024,0.09813270864824242,1290.3110388338105
V_fixed_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.08003473881296963,8.422751547325966,-0.39999999999999997,2.9499999999999993,8.502786286138935,469.31610076928763,0.9539392014169457,0,-0.91,0.8159650614938427,0.3342010184213494,0,-1.0,-2.0717848745213655e-06,-3014.906718332581,3872.693904132835,1381.2390755836818,971.0787202958969,1381.2390755836818,501.4646479783176,2858.2619000851078,519.7048725065897,318.0110004506515,243.82738585562805,448.50190072118545,977.0440627914286,1.1953832041078705,0.7817894970345716,1.0890983755311339,0.7499040484615503,0.8929661326480961,0.9885101705887857,0.019926336945799372,1401.6246446134262
V_fixed_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.0800332605497237,5.089665782506408,-0.39999999999999997,2.95,5.169699043056132,335.4009378483625,0.8660254037844386,0,-0.75,0.7583135841190046,0.4249605081405893,0,-1.0,-6.667400642049152e-07,-4144.524999963322,3264.1078407005043,1412.1160644005433,763.8777832684299,1412.1160644005433,911.5842784521553,3848.0597893052964,311.9427015512027,295.9746103883776,162.4114457736534,392.53188724838014,688.546147441808,0.7277322149277969,0.769033216210695,0.6954215959086961,0.7528779067011446,0.9008268029916924,0.9894369978359299,0.09005471749514032,1430.840113792446
V_fixed_shift,5.0,6.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.08327683590675938,8.360537223078836,-0.4,2.9499999999999997,8.443814058985595,454.1861120946758,0.9539392014169457,0,-0.91,0.8228555291039471,0.3229087782230633,0,-1.0,-1.339472088814008e-06,-2735.6576968267536,4096.206964115287,1464.4960889351814,964.8121203900091,1464.4960889351814,437.3600522293526,2897.444074111456,516.7749141482583,296.62162492054074,253.8269594156166,428.69289228957985,987.964426926524,1.1305214350724198,0.7809952635971265,1.0249737593350998,0.7493309608636102,0.8934711536019494,0.9885701536629454,0.021960855077214403,1483.6140991041043
V_fixed_shift,5.0,6.0,1.2,100.0,0.3,0.8,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.08054322488096119,3.2114618815426725,-0.4000000000000001,2.9499999999999997,3.2920051064236335,236.4773694081711,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-1.7515628628174917e-08,-686.5495598747872,630.778632400043,231.2360142375873,124.47732476015969,231.2360142375873,153.11466871548342,503.242287578979,68.05322310556252,44.748093251957805,40.78862773132685,80.82560563920545,147.2417982521164,0.5572827644886177,0.8266567055557121,0.49555766874317464,0.7772766202995336,0.860840517892707,0.9845659072455104,0.03831047744129651,234.28167495657726
V_fixed_shift,5.0,6.0,1.2,100.0,0.3,0.5,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.0831357460398599,5.05392563878997,-0.40000000000000013,2.949999999999998,5.137061384829829,294.4169223915748,0.8660254037844386,0,-0.75,0.7831085663107551,0.38674097337071367,0,-1.0,7.342066382492825e-08,-543.7784417232332,603.8590214982646,229.13875008042845,113.92130520378088,229.13875008042845,147.26530488080436,520.3073691986244,100.92855347180101,87.61769592301629,59.65433030114209,116.9361751092557,229.51769066807347,0.7837433626501737,0.8149088566450446,0.6874234616846147,0.7667488527214307,0.8699602810387692,0.985711954328064,0.06246163271893873,234.68899662767183
V_fixed_shift,5.0,6.0,1.2,100.0,0.3,0.3,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.08003473881296963,8.422751547325966,-0.39999999999999997,2.9499999999999993,8.502786286138935,413.9233455327024,0.9539392014169457,0,-0.91,0.8463710602625978,0.28365602834996606,0,-1.0,-9.541081224292628e-08,-506.60697285271544,613.3404256908764,225.8536038026495,117.71310069501253,225.8536038026495,143.36893053056738,520.3019249841053,162.24685563436222,150.35326300360543,94.5871872153628,173.14112319164008,360.2846311598563,1.3016680326846073,0.8136749456075927,1.1422407898195022,0.7658467727480611,0.8708880629595304,0.985827347799018,0.06567427705639045,235.1026781847462
V_fixed_shift,5.0,6.0,1.2,100.0,0.3,0.8,0.65,0.4,1.1,1.45,0.3,161,-0.08110712287344693,2.997011311945565,-0.4000000000000001,2.9499999999999993,3.078118434819012,166.3268110741015,0.5999601047926892,0,-0.35995212734285464,0.8000537563503133,0.3599139869497535,0,-1.0,1.915476994861296e-06,-714.8022318505882,635.5317143863131,233.8274315315626,134.0810797622898,233.8274315315626,155.90051944313163,497.7427032491262,66.02216641549845,43.38945510261198,39.74164407553499,69.87326795413213,131.8577235239729,0.3421341619141671,0.825264572233145,0.2844194412613107,0.7764255326664703,0.8619485949913479,0.9847063061225949,0.040634953148485975,236.69563696623453
V_fixed_shift,5.0,6.0,1.2,100.0,0.3,0.5,0.65,0.15,1.1,1.45,0.3,161,-0.08000231371134517,4.729976750647532,-0.4000000000000001,2.9499999999999997,4.809979064358878,168.55564264618815,0.8660254037844386,0,-0.75,0.784461034676694,0.38462088507397063,0,-1.0,-3.9266071532819914e-07,-543.9613187118626,606.6394930954004,231.1884644122014,110.23382770382277,231.1884644122014,158.55163981845305,520.4833503201012,100.02694210658085,88.99572326660349,60.10221877491964,116.62956663843114,229.77113778674075,0.4611203310290286,0.8155717901732744,0.37093322357229963,0.7704782293244512,0.8694594812428952,0.9856495759407824,0.060794830185185667,236.8045462419159
